,Item,SES,Arima,Basic LSTM,Stacked LSTM,RNN,GRU
36,MAC-10 | Hot Snakes (Field-Tested),1.1300372406034298,1.1278996134632682,3.81401251303128,2.5190631277802518,2.769634856857379,4.788079698766882
37,MAC-10 | Hot Snakes (Minimal Wear),0.8401621173323515,1.00442573407368,4.582853753184053,1.5116020034951674,3.0588166019546144,2.868539692765002
38,MAG-7 | Cinquedea (Battle-Scarred),0.9834765769350213,0.9282807278194763,1.215603229776996,1.3998942717724119,1.1718665791701708,1.2777629982383805
39,MAG-7 | Cinquedea (Factory New),0.6701084772304393,0.6740483528878285,1.240872969902367,2.1260923261106246,1.4004523598329814,2.894545314668193
40,MAG-7 | Cinquedea (Field-Tested),0.9909622931858157,0.9401012540516746,1.0515039848815193,1.048590829298903,0.8988107940733533,1.119194092232054
41,MAG-7 | Cinquedea (Minimal Wear),0.8102120883630101,1.09128055259631,0.6600510496233679,0.9928313777264713,0.5887179087935953,0.9903952771869152
42,MAG-7 | Cinquedea (Well-Worn),0.9948475691901724,0.8505153397286039,0.6636372208148779,0.756379492573511,0.9335117648019163,0.7596959186827044
43,MP5-SD | Oxide Oasis (Battle-Scarred),0.8072833973811346,0.85475271951187,0.6380833447286656,0.6216433191973033,0.7062188466770138,0.6018610173116518
44,MP5-SD | Oxide Oasis (Factory New),1.2028838744631054,1.1219656134577805,3.6729994848620944,4.164016396862091,2.189155277496398,2.5658321302643494
45,MP5-SD | Oxide Oasis (Minimal Wear),0.985651605979751,1.0,5.426111343052171,5.408100517407335,6.29952366515976,5.347390908662242
46,MP7 | Whiteout (Factory New),1.0603900185304307,1.0997198486419173,1.7576488713164389,2.700800054099316,0.8414272904932971,0.8863749077530065
47,MP9 | Bulldozer (Factory New),0.7385121099372234,0.9460579030134311,177.35914434355576,1.278712485177943,3.0415871209809753,1.2108512393488224
48,MP9 | Starlight Protector (Factory New),1.091643781738866,3.085137105793958,2.6173525639500315,2.5928981354570007,3.4602215693488905,2.255534632039386
49,MP9 | Wild Lily (Battle-Scarred),0.6038600796899068,0.5942634124641931,1.36677979967842,0.8151462386774706,1.1283791985844611,1.9776348618229547
50,MP9 | Wild Lily (Field-Tested),0.9999999817174554,1.0,28600.46186616778,11.539600125767539,26.6003523966251,2663.4105942720207
51,MP9 | Wild Lily (Minimal Wear),1.0527691776183024,0.9349198584260979,0.4415777541905913,1.6695359546394828,1.3308568013288673,2.025827353574469
52,Negev | Mjölnir (Field-Tested),0.8384549290841037,0.8443590594677787,0.6126591071700067,1.1882825468337512,0.9720672988877055,0.7442091801071089
53,P250 | Nuclear Threat (Factory New),0.33335151803614094,0.333349552071293,0.3251460051821323,0.25790472787230384,0.2542218487660331,0.30746473823935216
54,P90 | Astral Jörmungandr (Battle-Scarred),0.8055386963308383,0.6000853214092985,2.009150435858071,2.15633166525774,1.9102240422315213,2.0383984999165183
55,P90 | Run and Hide (Battle-Scarred),0.3893042894561615,0.36558815983622855,0.48099437499207154,1.8578309015011656,0.3648942091054651,0.413498155570299
56,P90 | Run and Hide (Factory New),0.7516790826399732,0.7511064967597328,1.4546515709734316,1.8895680084620592,1.1085547493438375,1.462508141101257
57,P90 | Run and Hide (Field-Tested),1.1614492214137968,1.1562880589986486,1.1600208896748794,1.8219080854333958,1.1483220066500543,1.2261070779515175
58,P90 | Run and Hide (Minimal Wear),1.0244792193454,1.0225659606559379,4.045719599975849,4.596946777157967,0.8736282669596747,0.7578699494722213
59,P90 | Run and Hide (Well-Worn),0.6299189396020458,0.6114577834464511,0.9258735603376707,0.7076100341760506,0.6333593946096302,0.584666275915362
60,PP-Bizon | Modern Hunter (Factory New),0.9955520349186774,1.1038116409974545,59.520552565425774,0.8810535666262641,9.124438246868841,803.2453130140171
61,SG 553 | Hazard Pay (Factory New),2.400414158388594,2.386831225338259,3.469977633281303,4.6994384077159514,4.45832035320361,3.930937679141493
62,SG 553 | Hazard Pay (Field-Tested),1.3382412137253241,0.9402444191207655,0.7834982577955792,0.7429798899362867,0.8785070825670908,0.8587898743094455
63,SG 553 | Hazard Pay (Minimal Wear),0.841512257931625,0.8526558817340242,0.6468260662685265,0.7320399602236108,0.47177052048671037,0.6169315204695998
64,SSG 08 | Death Strike (Battle-Scarred),0.8805351295764401,0.8797408951574371,1.1202805785682115,1.0689633197140551,1.0617639063653292,1.1140353139610761
65,SSG 08 | Death Strike (Factory New),0.9019249688641092,0.9015525547030786,1.3039180463278528,1.7900378746853673,0.963255069319756,1.2595419611110819
66,SSG 08 | Death Strike (Minimal Wear),1.0331282212267594,2.5915406931363796,2.0361979993334347,5.104203917998516,4.1729420170624225,3.6660453514445765
67,Souvenir AK-47 | Panthera onca (Battle-Scarred),1.637855200890879,1.5942593685601536,2.3844944831145143,1.9749164360956821,2.286195434248194,2.232393934623839
68,Souvenir AK-47 | Panthera onca (Field-Tested),0.9990703669323368,1.0026251946135047,1.667391775292304,1.8978322926792905,1.6782874998187527,1.9792145398044283
69,Souvenir AK-47 | Panthera onca (Well-Worn),0.3343933503400496,0.4881997386047892,0.5193240474516949,0.6099731512031993,0.5690626301943229,0.5840007502302833
70,Souvenir AWP | Acheron (Factory New),1.0015014018238833,1.001218961698379,5.4429245846268675,1.3731798376003188,1.3458370480418058,4.64378807020272
71,Souvenir AWP | Pink DDPAT (Battle-Scarred),0.8967204194476265,0.91474840790734,1.7534144298410408,0.857766234767507,7.772180668511743,8.321656178525712
72,Souvenir AWP | Pink DDPAT (Minimal Wear),1.8158988695571718,1.8077610819255718,3.656308837736247,3.7573445202692195,2.3227015432659357,2.36604266165143
73,Souvenir AWP | Pit Viper (Minimal Wear),0.4015386107897391,0.4100366571022833,0.3760450219969074,0.435888739608203,0.4153092016213319,0.406270288228427
74,Souvenir AWP | Safari Mesh (Well-Worn),1.1961563053489332,1.2711145688822951,1.6637087089871014,1.5133874200986297,1.5962455906620132,1.5022328417815651
75,Souvenir Desert Eagle | Fennec Fox (Field-Tested),1.2267611273671242,1.2264671267767855,2.0093389557135506,1.9076251283114931,2.1620577745839933,1.7882895963439576
76,Souvenir Desert Eagle | Hand Cannon (Factory New),0.6711866034689496,0.6844249235612764,1.0086723471621308,0.9356953185642747,1.0524016514320862,1.0519387113750365
77,Souvenir Dual Berettas | Cobalt Quartz (Minimal Wear),1.6062613506858592,2.3554492600286676,0.5634014206692525,0.27692703498524657,0.6831658612117036,0.526357829292631
78,Souvenir Dual Berettas | Twin Turbo (Minimal Wear),3.141225627221581,3.1615958140082143,1.2339162020472425,1.2587364533159298,0.8918852371672871,1.0253507111859623
79,Souvenir FAMAS | Teardown (Factory New),0.39745761764571097,0.43446526039663114,0.3375957950731966,0.2925000394975713,0.3419326849945527,0.34791736169841636
80,Souvenir Five-SeveN | Silver Quartz (Factory New),1.2687847323594177,1.2532718840086217,283.55153062061424,6.882495641117013,1.844659124796543,3.393304459703566
81,Souvenir Five-SeveN | Silver Quartz (Minimal Wear),0.7864070550566736,0.7991251334103865,0.8139972733988132,0.6255141602469879,2.4725195021142987,0.8516107461801832
82,Souvenir Galil AR | Cerberus (Factory New),1.0657004943576935,1.1416355567041583,1.4021476000140591,1.136718984070678,1.2346013811757066,1.264396588534729
83,Souvenir Galil AR | VariCamo (Minimal Wear),1.6007040374049384,1.499157966644675,2.8206886071509345,2.8244472296185545,2.5116661118280965,2.7553963482866775
